# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	993042	994298	-	CAF30565.1			Dihydroorotase	pyrC		MMP1009	1257	418	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	994323	995216	-							MMP1010	894		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	994323	995216	-	CAF30566.1			Pseudouridine synthase:Pseudouridine synthase, Rlu. Related protein			MMP1010	894	297	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	995327	996994	-					gltX		MMP1011	1668		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	995327	996994	-	CAF30567.1			Glutamyl-tRNA synthetase	gltX		MMP1011	1668	555	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	997149	997898	-					exoA		MMP1012	750		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	997149	997898	-	CAF30568.1			exonuclease III	exoA		MMP1012	750	249	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	998113	1001358	+					carB		MMP1013	3246		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	998113	1001358	+	CAF30569.1			Carbamoyl-phosphate synthase large chain	carB		MMP1013	3246	1081	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1001423	1002490	+							MMP1014	1068		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1001423	1002490	+	CAF30570.1						MMP1014	1068	355	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1002569	1002907	+							MMP1015	339		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1002569	1002907	+	CAF30571.1			Transcription factor CBF/NF-Y/archaeal histone:Histone-fold/TFIID-TAF/NF-Y domain			MMP1015	339	112	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1003113	1004354	+							MMP1016	1242		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1003113	1004354	+	CAF30572.1			Conserved Hypothetical protein with 4 CBS domains.			MMP1016	1242	413	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1004396	1005802	-					lysC		MMP1017	1407		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1004396	1005802	-	CAF30573.1			Aspartate kinase	lysC		MMP1017	1407	468	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1005952	1007430	+					cimA		MMP1018	1479		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1005952	1007430	+	CAF30574.1			(R)-citramalate synthase	cimA		MMP1018	1479	492	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1007489	1008295	+							MMP1019	807		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1007489	1008295	+	CAF30575.1			conserved hypothetical protein			MMP1019	807	268	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1008301	1009305	-							MMP1020	1005		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1008301	1009305	-	CAF30576.1			Protein of unknown function UPF0118			MMP1020	1005	334	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1009427	1010998	-							MMP1021	1572		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1009427	1010998	-	CAF30577.1			conserved hypothetical protein			MMP1021	1572	523	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1010991	1012157	-							MMP1022	1167		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1010991	1012157	-	CAF30578.1			conserved hypothetical protein			MMP1022	1167	388	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1012241	1012843	-							MMP1023	603		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1012241	1012843	-	CAF30579.1			Transcriptional regulator, TetR Family Member			MMP1023	603	200	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1012955	1015087	-							MMP1024	2133		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1012955	1015087	-	CAF30580.1			MCM family related protein			MMP1024	2133	710	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1015100	1015603	-							MMP1025	504		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1015100	1015603	-	CAF30581.1			conserved hypothetical archaeal protein			MMP1025	504	167	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1015747	1017447	-					argS		MMP1026	1701		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1015747	1017447	-	CAF30582.1			Arginyl-tRNA synthetase	argS		MMP1026	1701	566	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1018191	1018742	-							MMP1027	552		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1018191	1018742	-	CAF30583.1			hypothetical protein			MMP1027	552	183	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1019501	1021543	+							MMP1028	2043		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1019501	1021543	+	CAF30584.1						MMP1028	2043	680	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1021630	1021989	+							MMP1029	360		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1021630	1021989	+	CAF30585.1			putative predicted protein			MMP1029	360	119	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1022105	1022701	-							MMP1030	597		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1022105	1022701	-	CAF30586.1			conserved hypothetical archaeal protein			MMP1030	597	198	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1022763	1023341	-					adkA		MMP1031	579		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1022763	1023341	-	CAF30587.1			Adenylate kinase	adkA		MMP1031	579	192	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1023461	1025389	-					rpa		MMP1032	1929		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1023461	1025389	-	CAF30588.1			replication protein A	rpa		MMP1032	1929	642	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1025552	1028482	+							MMP1033	2931		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1025552	1028482	+	CAF30589.1			hypothetical protein			MMP1033	2931	976	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1028504	1029103	+					tmk		MMP1034	600		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1028504	1029103	+	CAF30590.1			Thymidylate kinase	tmk		MMP1034	600	199	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1029175	1029588	+							MMP1035	414		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1029175	1029588	+	CAF30591.1						MMP1035	414	137	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1029626	1030432	+							MMP1036	807		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1029626	1030432	+	CAF30592.1			Band 7 protein:Stomatin			MMP1036	807	268	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1030514	1030993	+							MMP1037	480		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1030514	1030993	+	CAF30593.1			Protein of unknown function DUF163			MMP1037	480	159	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1031411	1031719	+					atpH		MMP1038	309		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1031411	1031719	+	CAF30594.1			A1A0 ATPase, subunit H	atpH		MMP1038	309	102	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1031753	1033813	+					atpI		MMP1039	2061		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1031753	1033813	+	CAF30595.1			A1A0 ATPase, subunit I	atpI		MMP1039	2061	686	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1033866	1034534	+					atpK		MMP1040	669		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1033866	1034534	+	CAF30596.1			A1A0 ATPase, subunit K	atpK		MMP1040	669	222	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1034595	1035206	+					atpE		MMP1041	612		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1034595	1035206	+	CAF30597.1			A1A0 ATPase, subunit IE	atpE		MMP1041	612	203	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1035217	1036392	+					atpC		MMP1042	1176		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1035217	1036392	+	CAF30598.1			A1A0 ATPase, subunit C	atpC		MMP1042	1176	391	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1036414	1036713	+					atpF		MMP1043	300		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1036414	1036713	+	CAF30599.1			A1A0 ATPase, subunit F	atpF		MMP1043	300	99	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1036729	1038489	+					atpA		MMP1044	1761		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1036729	1038489	+	CAF30600.1			A1A0 ATPase, subunit A	atpA		MMP1044	1761	586	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1038524	1039912	+					atpB		MMP1045	1389		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1038524	1039912	+	CAF30601.1			A1A0 ATPase, subunit B	atpB		MMP1045	1389	462	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1039959	1040603	+					atpD		MMP1046	645		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1039959	1040603	+	CAF30602.1			A1A0 ATPase, subunit D	atpD		MMP1046	645	214	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1040625	1040990	+							MMP1047	366		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1040625	1040990	+	CAF30603.1			conserved hypothetical protein			MMP1047	366	121	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1041047	1041436	+							MMP1048	390		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1041047	1041436	+	CAF30604.1			conserved hypothetical protein			MMP1048	390	129	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1041634	1041903	+							MMP1049	270		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1041634	1041903	+	CAF30605.1			related to ehbB of Methanothermobacter thermautotrophicus			MMP1049	270	89	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1041939	1042586	-							MMP1050	648		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1041939	1042586	-	CAF30606.1			conserved hypothetical protein			MMP1050	648	215	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1042663	1043457	-					surE		MMP1051	795		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1042663	1043457	-	CAF30607.1			Survival protein SurE	surE		MMP1051	795	264	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1043791	1044585	+							MMP1052	795		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1043791	1044585	+	CAF30608.1			conserved hypothetical archaeal protein			MMP1052	795	264	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1044633	1045514	-					hdrB2		MMP1053	882		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1044633	1045514	-	CAF30609.1			heterodisulfide reductase; subunit B2	hdrB2		MMP1053	882	293	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1045550	1046104	-					hdrC2		MMP1054	555		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1045550	1046104	-	CAF30610.1			heterodisulfide reductase; subunit C2	hdrC2		MMP1054	555	184	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1046236	1046541	+							MMP1055	306		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1046236	1046541	+	CAF30611.1			conserved hypothetical protein			MMP1055	306	101	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1046564	1047766	+							MMP1056	1203		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1046564	1047766	+	CAF30612.1			conserved hypothetical protein			MMP1056	1203	400	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1047763	1048824	-							MMP1057	1062		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1047763	1048824	-	CAF30613.1			hypothetical protein			MMP1057	1062	353	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1048901	1049869	+							MMP1058	969		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1048901	1049869	+	CAF30614.1			conserved hypothetical archeal protein			MMP1058	969	322	
gene	tRNA	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1049891	1049964	-					tRNA-Ala1		RNA_31	74		
tRNA		GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1049891	1049964	-				tRNA-Ala	tRNA-Ala1		RNA_31	74		
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1050094	1051545	+							MMP1059	1452		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1050094	1051545	+	CAF30615.1			conserved hypothetical protein			MMP1059	1452	483	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1051556	1052986	+							MMP1060	1431		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1051556	1052986	+	CAF30616.1			Cysteinyl-tRNA synthetase			MMP1060	1431	476	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1053002	1053610	+							MMP1061	609		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1053002	1053610	+	CAF30617.1			Protein of unknown function UPF0029			MMP1061	609	202	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1053641	1055482	+							MMP1062	1842		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1053641	1055482	+	CAF30618.1			conserved hypothetical protein			MMP1062	1842	613	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1055566	1057110	+					leuA		MMP1063	1545		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1055566	1057110	+	CAF30619.1			2-isopropylmalate synthase	leuA		MMP1063	1545	514	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1057240	1057803	-							MMP1064	564		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1057240	1057803	-	CAF30620.1			RNA-binding region RNP-1 (RNA recognition motif):Adenylate cyclase			MMP1064	564	187	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1057800	1058234	-							MMP1065	435		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1057800	1058234	-	CAF30621.1			conserved hypothetical archaeal protein			MMP1065	435	144	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1058179	1058805	+							MMP1066	627		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1058179	1058805	+	CAF30622.1			Molybdopterin cofactor biosynthesis protein MoaC			MMP1066	627	208	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1058824	1060308	-							MMP1067	1485		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1058824	1060308	-	CAF30623.1			Succinate dehydrogenase/fumarate reductase iron-sulfur subunit // Methanosarcina type heterodisulfide reductase subunit D			MMP1067	1485	494	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1060440	1061408	-							MMP1068	969		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1060440	1061408	-	CAF30624.1			K+-dependent Na+/Ca+ exchanger related-protein:Sodium/calcium exchanger membrane region			MMP1068	969	322	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1061440	1062366	-							MMP1069	927		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1061440	1062366	-	CAF30625.1			Basic helix-loop-helix dimerization domain bHLH:Peptidase U7:Signal peptide peptidase, SppA 36 kDa type			MMP1069	927	308	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1062398	1063030	-							MMP1070	633		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1062398	1063030	-	CAF30626.1			conserved hypothetical archaeal protein			MMP1070	633	210	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1063111	1063530	-							MMP1071	420		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1063111	1063530	-	CAF30627.1			conserved hypothetical archaeal protein			MMP1071	420	139	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1063545	1064672	-							MMP1072	1128		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1063545	1064672	-	CAF30628.1			Aminotransferase (subgroup I) similar to Aromatic Aminotransferase			MMP1072	1128	375	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1064872	1065126	+					ehbC		MMP1073	255		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1064872	1065126	+	CAF30629.1			conserved hypothetical protein	ehbC		MMP1073	255	84	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1065136	1065378	+					ehbD		MMP1074	243		
CDS	with_protein	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1065136	1065378	+	CAF30630.1			Conserved hypothetical protein	ehbD		MMP1074	243	80	
gene	protein_coding	GCA_000011585.1	Primary Assembly	chromosome		BX950229.1	1065449	1065919	-					dut		MMP1075	471		
