# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1881747	1882058	-	YP_011035.1	WP_010939104.1		cytochrome c-553	cyf	2796646	DVU1817	312	103	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1882210	1883298	-					secF	2796647	DVU1818	1089		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1882210	1883298	-	YP_011036.1	WP_010939105.1		preprotein translocase subunit SecF	secF	2796647	DVU1818	1089	362	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1883311	1884909	-					secD	2793480	DVU1819	1599		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1883311	1884909	-	YP_011037.1	WP_010939106.1		preprotein translocase subunit SecD	secD	2793480	DVU1819	1599	532	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1885040	1885405	-					yajC	2793481	DVU1820	366		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1885040	1885405	-	YP_011038.1	WP_010939107.1		preprotein translocase subunit YajC	yajC	2793481	DVU1820	366	121	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1885906	1886661	-						2793482	DVU1821	756		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1885906	1886661	-	YP_011039.1	WP_010939108.1		hypothetical protein		2793482	DVU1821	756	251	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1886664	1887758	-						2793483	DVU1822	1095		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1886664	1887758	-	YP_011040.1	WP_010939109.1		glutamate synthase		2793483	DVU1822	1095	364	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1887773	1889296	-						2793484	DVU1823	1524		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1887773	1889296	-	YP_011041.1	WP_010939110.1		glutamate synthase		2793484	DVU1823	1524	507	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1889515	1890279	-						2793485	DVU1824	765		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1889515	1890279	-	YP_011042.1	WP_010939111.1		hypothetical protein		2793485	DVU1824	765	254	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1890462	1891790	+						2793486	DVU1825	1329		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1890462	1891790	+	YP_011043.1	WP_010939112.1		5-methylthioadenosine/S-adenosylhomocysteine deaminase		2793486	DVU1825	1329	442	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1891930	1892202	+						2793487	DVU1826	273		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1891930	1892202	+	YP_011044.1	WP_010939113.1		hypothetical protein		2793487	DVU1826	273	90	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1892330	1893553	+						2793488	DVU1827	1224		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1892330	1893553	+	YP_011045.1	WP_010939114.1		diaminopimelate aminotransferase		2793488	DVU1827	1224	407	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1893556	1895445	+					gidA	2793489	DVU1828	1890		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1893556	1895445	+	YP_011046.1	WP_010939115.1		tRNA uridine 5-carboxymethylaminomethyl modification protein GidA	gidA	2793489	DVU1828	1890	629	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1895451	1895606	-						2793490	DVU1829	156		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1895451	1895606	-	YP_011047.1	WP_010939116.1		hypothetical protein		2793490	DVU1829	156	51	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1895706	1896770	+						2793491	DVU1830	1065		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1895706	1896770	+	YP_011048.1	WP_010939117.1		hypothetical protein		2793491	DVU1830	1065	354	
gene	pseudogene	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1896865	1897691	+						2796465	DVU1831	827		pseudo
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1898045	1898146	+						2796466	DVU1832	102		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1898045	1898146	+	YP_011049.1	WP_010939118.1		hypothetical protein		2796466	DVU1832	102	33	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1898486	1902061	-						2796467	DVU1833	3576		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1898486	1902061	-	YP_011050.1	WP_010939119.1		phosphoenolpyruvate synthase		2796467	DVU1833	3576	1191	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1902205	1905909	-						2796468	DVU1834	3705		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1902205	1905909	-	YP_011051.2	WP_010939120.1		pyruvate carboxylase		2796468	DVU1834	3705	1234	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1905994	1906926	-						2796469	DVU1835	933		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1905994	1906926	-	YP_011052.2	WP_010939121.1		biotin--acetyl-CoA-carboxylase ligase		2796469	DVU1835	933	310	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1906976	1908127	+						2796470	DVU1836	1152		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1906976	1908127	+	YP_011053.1	WP_010939122.1		tRNA nucleotidyltransferase		2796470	DVU1836	1152	383	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1908228	1909010	-						2796471	DVU1837	783		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1908228	1909010	-	YP_011054.1	WP_010939123.1		competence protein		2796471	DVU1837	783	260	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1908952	1909875	-					trxB-2	2796472	DVU1838	924		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1908952	1909875	-	YP_011055.1	WP_010939124.1		thioredoxin-disulfide reductase	trxB-2	2796472	DVU1838	924	307	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1909875	1910198	-					trx	2796473	DVU1839	324		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1909875	1910198	-	YP_011056.1	WP_010939125.1		thioredoxin	trx	2796473	DVU1839	324	107	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1910311	1911396	-						2796474	DVU1840	1086		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1910311	1911396	-	YP_011057.1	WP_010939126.1		glycoprotease metalloendopeptidase		2796474	DVU1840	1086	361	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1911438	1912451	-					fbp	2796475	DVU1841	1014		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1911438	1912451	-	YP_011058.1	WP_010939127.1		"fructose-1,6-bisphosphatase"	fbp	2796475	DVU1841	1014	337	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1912544	1913500	-						2796476	DVU1842	957		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1912544	1913500	-	YP_011059.1	WP_010939128.1		lipoprotein		2796476	DVU1842	957	318	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1913546	1914499	-						2795906	DVU1843	954		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1913546	1914499	-	YP_011060.1	WP_010939129.1		hypothetical protein		2795906	DVU1843	954	317	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1914483	1914812	-						2795907	DVU1844	330		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1914483	1914812	-	YP_011061.1	WP_010939130.1		septum formation initiator family protein		2795907	DVU1844	330	109	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1914809	1915081	-						2795908	DVU1845	273		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1914809	1915081	-	YP_011062.1	WP_010939131.1		hypothetical protein		2795908	DVU1845	273	90	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1915111	1915668	-					pgsA	2795909	DVU1846	558		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1915111	1915668	-	YP_011063.1	WP_010939132.1		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA	2795909	DVU1846	558	185	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1915787	1916680	-						2795910	DVU1847	894		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1915787	1916680	-	YP_011064.1	WP_010939133.1		hypothetical protein		2795910	DVU1847	894	297	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1916843	1917436	-						2795911	DVU1848	594		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1916843	1917436	-	YP_011065.1	WP_010939134.1		hypothetical protein		2795911	DVU1848	594	197	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1917440	1918072	-					pcm	2795912	DVU1849	633		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1917440	1918072	-	YP_011066.1	WP_010939135.1		protein-L-isoaspartate O-methyltransferase	pcm	2795912	DVU1849	633	210	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1918297	1918725	+						2795913	DVU1850	429		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1918297	1918725	+	YP_011067.1	WP_010939136.1		hypothetical protein		2795913	DVU1850	429	142	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1918806	1920128	+						2795914	DVU1851	1323		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1918806	1920128	+	YP_011068.1	WP_010939137.1		M24/M37 family peptidase		2795914	DVU1851	1323	440	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1920283	1920894	+						2795915	DVU1852	612		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1920283	1920894	+	YP_011069.1	WP_010939138.1		hypothetical protein		2795915	DVU1852	612	203	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1921076	1921372	-						2795916	DVU1853	297		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1921076	1921372	-	YP_011070.1	WP_010939139.1		hypothetical protein		2795916	DVU1853	297	98	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1921449	1922141	+						2795917	DVU1854	693		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1921449	1922141	+	YP_011071.1	WP_010939140.1		hypothetical protein		2795917	DVU1854	693	230	
gene	misc_RNA	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1922270	1922621	+					ssrA	2793636	DvtmRNA1	352		
misc_RNA		GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1922270	1922621	+				10Sa RNA	ssrA	2793636	DvtmRNA1	352		
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1922796	1923116	+						2793637	DVU1855	321		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1922796	1923116	+	YP_011072.1	WP_010939141.1		"integrase, truncation"		2793637	DVU1855	321	106	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1923251	1923439	-						2793638	DVU1856	189		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1923251	1923439	-	YP_011073.1	WP_010939142.1		hypothetical protein		2793638	DVU1856	189	62	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1923475	1925562	-						2793639	DVU1857	2088		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1923475	1925562	-	YP_011074.1	WP_010939143.1		methyl-accepting chemotaxis protein		2793639	DVU1857	2088	695	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1925817	1926353	-						2793640	DVU1858	537		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1925817	1926353	-	YP_011075.1	WP_010939144.1		cold shock domain-containing protein		2793640	DVU1858	537	178	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1926709	1926834	+						2793641	DVU1859	126		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1926709	1926834	+	YP_011076.1	WP_010939145.1		hypothetical protein		2793641	DVU1859	126	41	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1926819	1928327	+					lnt	2793642	DVU1860	1509		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1926819	1928327	+	YP_011077.1	WP_010939146.1		apolipoprotein N-acyltransferase	lnt	2793642	DVU1860	1509	502	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1928351	1929467	+					prfB	2793643	DVU1861	1117		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1928351	1929467	+	YP_011078.1	WP_010939147.1		"peptide chain release factor 2, programmed frameshift"	prfB	2793643	DVU1861	1116	371	ribosomal_slippage
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1929448	1930443	+						2793644	DVU1862	996		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1929448	1930443	+	YP_011079.1	WP_010939148.1		diguanylate cyclase		2793644	DVU1862	996	331	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1930440	1931258	+						2793645	DVU1863	819		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1930440	1931258	+	YP_011080.1	WP_010939149.1		flagellar synthesis regulator FleN		2793645	DVU1863	819	272	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1931333	1931614	+						2793646	DVU1864	282		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1931333	1931614	+	YP_011081.1	WP_010939150.1		DNA-binding protein HU subunit beta		2793646	DVU1864	282	93	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1931601	1931741	+						2794309	DVU1865	141		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1931601	1931741	+	YP_011082.1	WP_010939151.1		hypothetical protein		2794309	DVU1865	141	46	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1931793	1932494	+						2794310	DVU1866	702		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1931793	1932494	+	YP_011083.1	WP_010939152.1		hypothetical protein		2794310	DVU1866	702	233	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1932520	1933368	+					dapF	2794311	DVU1867	849		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1932520	1933368	+	YP_011084.1	WP_010939153.1		diaminopimelate epimerase	dapF	2794311	DVU1867	849	282	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1933424	1934302	+					dapA	2794312	DVU1868	879		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1933424	1934302	+	YP_011085.1	WP_010939154.1		4-hydroxy-tetrahydrodipicolinate synthase	dapA	2794312	DVU1868	879	292	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1934675	1936990	+						2794313	DVU1869	2316		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1934675	1936990	+	YP_011086.1	WP_010939155.1		methyl-accepting chemotaxis protein		2794313	DVU1869	2316	771	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1937100	1937897	-						2794314	DVU1870	798		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1937100	1937897	-	YP_011087.1	WP_010939156.1		cyclase		2794314	DVU1870	798	265	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1938152	1939558	-					aspA	2794315	DVU1871	1407		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1938152	1939558	-	YP_011088.1	WP_010939157.1		aspartate ammonia-lyase	aspA	2794315	DVU1871	1407	468	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1939633	1940058	-						2794316	DVU1872	426		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1939633	1940058	-	YP_011089.1	WP_010939158.1		hypothetical protein		2794316	DVU1872	426	141	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1940074	1940646	-					ppiB-2	2794317	DVU1873	573		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1940074	1940646	-	YP_011090.2	WP_010939159.1		peptidyl-prolyl cis-trans isomerase B	ppiB-2	2794317	DVU1873	573	190	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1940871	1943468	-					clpB	2794318	DVU1874	2598		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1940871	1943468	-	YP_011091.1	WP_010939160.1		"ATP-dependent Clp protease, ATP-binding subunit ClpB"	clpB	2794318	DVU1874	2598	865	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1943493	1943810	-						2794319	DVU1875	318		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1943493	1943810	-	YP_011092.1	WP_010939161.1		dafA protein		2794319	DVU1875	318	105	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1943843	1944793	-						2794320	DVU1876	951		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1943843	1944793	-	YP_011093.1	WP_010939162.1		dnaJ protein		2794320	DVU1876	951	316	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1944936	1946036	+						2793546	DVU1877	1101		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1944936	1946036	+	YP_011094.1	WP_010939163.1		polysaccharide deacetylase		2793546	DVU1877	1101	366	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1946235	1947257	-					ltaE	2793547	DVU1878	1023		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1946235	1947257	-	YP_011095.1	WP_010939164.1		threonine aldolase	ltaE	2793547	DVU1878	1023	340	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1947269	1948369	-						2793548	DVU1879	1101		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1947269	1948369	-	YP_011096.1	WP_010939165.1		glycosyl transferase family protein		2793548	DVU1879	1101	366	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1948764	1949405	-						2793549	DVU1880	642		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	1948764	1949405	-	YP_011097.1	WP_010939166.1		hypothetical protein		2793549	DVU1880	642	213	
